,review_id,user_id,business_id,stars,useful,funny,cool,text,date
440,cKZkk8sj0WlUlV9cQg9d0Q,hn18xnU4C5wM_rlQ06FANA,7clCBgNbd-x2Wj96lZ6Mjw,4,0,0,0,Bier brews really fantastic beer. It's pretty annoying though that we can only get pints on Fridays and Saturdays. What if I want Bier Beer on Monday night (from Bier)?,2/25/2015 15:28
441,FIWbnHtQkaFKqvJRZfeE8A,82wtIb7Kw6H4kifXMw6UgA,7clCBgNbd-x2Wj96lZ6Mjw,4,2,0,1,"This place is awesome! I had heard a lot about this place and people told me I needed to check it out and they were right. First things first, this is a BREWERY, no they don't have food, but they have food trucks stop by often. No they are not a big coorporate chain, they are a local start up! This place is about beer and only beer the way it should be! Not only are they brewing some delicious beer but the place is awesome too. It sits in basically a little strip or warehouse. Brewing in the back, tap room in the front. Reminded me of a lot of the little breweries and how they start up in Denver. Very cozy social vibe. Think living room with couches and side tables, chairs and a few high table tops. If you are a fan of the true craft of beer then this place won't let you down. For those of you that homebrew, Great Fermentations homebrew supply is just 50 feet away! I will be bringing the growlers back soon! Cheers!",12/11/2013 19:21
442,FcVRgO6LooP25vT6BCYG0A,5wmEbVLLm0VJ3wusw__rug,7clCBgNbd-x2Wj96lZ6Mjw,5,0,0,0,Really good German-style loggers and ales. Nice variety and large number of taps. Very friendly bartenders too!,11/23/2017 16:03
443,l1vKLPSn5vJ2woNbMUjKHQ,3kXSEt1B90nLkJh1Vr7kqw,7clCBgNbd-x2Wj96lZ6Mjw,4,0,0,0,"Darren makes great beer.  But not enough of it.  That's the -only- reason I'm not giving them five stars.  His beer is SO good that unless you get there the DAY it's released, it sells out. ...Good for them, but not so good for me!  But this speaks well of their choice between quality and profit.  I'm sure they'll ramp up production as they see fit, and we can always count on a superior product, as long as we're ""the early bird.""",12/2/2011 2:39
444,QGS29bOF8n3oi7HBsifMAQ,#NAME?,7clCBgNbd-x2Wj96lZ6Mjw,5,1,0,0,"My favorite Indianapolis beers are Bier's. If you're going for the beer, you will not be disappointed. The folks behind the counter will supply you with free samples of whatever you want to taste. Pints are not sold here. So, bring your growler or bullet and plan to fill up. 

You can stand around the bar to have your samples or you can mosey over to the couches or tables. There's a record player too. 

If you're eyeballing that $54 insulated steel growler and wondering ""Does it actually work?"" I can confirm that it does. We have kept beer (unopened) in the fridge for a month, transported the beer 4 hours without a cooler, and opened the growler to find perfect and COLD beer inside. 

I hope they strike a deal with nearby Fancy Fortune Cookies to offer cookie snacks.",4/11/2013 1:37
445,E1k9k-3RZNz8HDh7Dofcnw,QKXluDSI8QQrlC5xQyAgjg,7clCBgNbd-x2Wj96lZ6Mjw,4,1,0,2,"I wanted to update my review because I stopped in last night, and really had a great experience. The staff was really friendly, and allowed me to taste ALL of their beer (I guess they will do this as long as they aren't too busy). I'm glad I was able to sample all of them, because I found a few varieties that I loved.

They didn't have DFG (which is my one of my favorite beers available at Bier and also just overall in Indy), but they did have an IPA I hadn't tried before called Bubonic Chronic. It was pretty tasty and I drank a pint to kill some time before dinner. I also loved their Pumpkin Porter and Pumpkin Ale, and brought home a bullet of the Pumpkin Ale to go.

They had live music, and a chill vibe. Most of the people in the tap room were between 30 - 50 years old, which lends a different atmosphere to some of the other breweries in Indy.",11/15/2014 13:39
446,FR0Cdf0pCBrI_kR5Kp6oFA,amn9Dxw3Fy17WaWGHqukkA,7clCBgNbd-x2Wj96lZ6Mjw,5,0,0,0,"I know this is a favorite brewery amoung the beer lovers out there, but let me just say from a lady who usually sticks to her corona lights - this is the best beer I have ever had!  I think I finally understand why there are so many beer lovers out there.  Even if you aren't a beer drinker, you will love this beer.",8/7/2011 4:43
447,JHF3tTo4Hi3kGM0yd21tXg,XvoFJhWVqiyt3T1gMGW_xg,7clCBgNbd-x2Wj96lZ6Mjw,5,0,0,0,Awesome craft beers! Their Pumpkin Beer release party was a blast. My favorite beer is the Weizengoot.,9/18/2017 0:17
448,hb1e3PmfsbFafsGFXfGXMA,TMVTxQz2tljfe0IZjf557w,7clCBgNbd-x2Wj96lZ6Mjw,5,0,0,0,Good ambience and Friendly staff that will give you plenty of samples until you find something you like.,1/7/2017 19:55
449,vA8Q7R_Co5ry5ievSp9p2g,VtKGYxPL1oGr4he7_whrWA,7clCBgNbd-x2Wj96lZ6Mjw,4,2,0,1,"Great Beer! My biggest problem with this brewery is that it is a sample and growler fill station most of the time. I was told you can only get a pint and hang out on Saturdays which makes this a brewery I am less likely to patronize. The staff is friendly and the beer is amazing (what I have had of it) but what is a brewery without being able to sit down, have a pint and be apart of a community?",12/11/2013 16:49
450,fijZ183wggK8VKQnZT7C8A,pl-2ZvO8t1cbEjNdXU2IFA,7clCBgNbd-x2Wj96lZ6Mjw,4,0,0,0,"PUPPIES!  I kinda freaked out on a patron's adorable dog-- Janie.  I like that they allow dogs inside and that it has the feel of a family den.  Staff is knowledgeable and told me they are zero waste (except for when they have food services), on which I commend them (golf clap).  We stayed for only a couple of beers, but I could see settling in for quite a while at this place.",2/3/2016 21:54
451,7OUh4I-dcfHtd3KrZH5lkw,JTbWKeaQLH0w2TWCiRjq4g,7clCBgNbd-x2Wj96lZ6Mjw,4,0,0,0,"Beer, bier, bejau, birra. No matter how you say it, beer is good and these guys are good at making it. 

Located two doors down from great fermentations, they offer a good selection of small batch beers.

Their tiny batches allow them to have a little more fun with the beer. Just because you've had a beer (example: cream ale) somewhere else, doesn't mean it will be the same here. 

Their tasting line changes weekly, and upcoming beers are listed at the left of the board. They have handy little flashcards about their beers on the counter, so if they are busy enough that you don't get a full explanation form the brewer, you can still learn about the beer from the card. 

They have a big, inviting tap room and seem to be more focused on making sure you get to try the beer and learn about what you are drinking rather than getting as many people through as they can. That's not to say that you will be left waiting in line for a taste. Everyone seems to get plenty of attention and if you wait for a taste at all, it won't be a long wait.",10/3/2011 14:51
452,7XIqWwsTXMzZbk2n9OEFzA,8ZoIRlxtj6p1gtawxt7DNA,7clCBgNbd-x2Wj96lZ6Mjw,5,0,0,1,"What a cool brewery in the middle of an industrial area turned into a semi-art area.  The brews were and are delicious and the atmosphere is laid back. The staff were knowledgable, friendly and passionate about what they were offering.  I strolled in on a Saturday afternoon to check it out and left with a growler full of goods and a new sweatshirt!  I love their merchandise because their logo is really neat and the prices are very reasonable.  Who doesn't want to rep local breweries?!",2/29/2016 20:43
453,878x_oeGqipRfHYVC2y7Nw,Xs1H7pf9RttDhe4AH-U5Mw,7clCBgNbd-x2Wj96lZ6Mjw,5,2,0,1,"I don't give 5 stars lightly. Bier is a world-class brewery, one of the best in Indy, and one of the three that I go to the most (along with Union and Black Acre). Here are the reasons why their beer is great:

* High quality and consistency (gotta have this, of course).

* Distinctive house style. Bier beer is instantly recognizable. Their beer has a very fresh, lucid, clear, clean taste with all of the flavors distinct. Good balance, and the flavors pop in a certain way that is hard to describe. Try it and you'll see what I mean.

* A solid niche. Although Bier can do hoppy very well (their PDG pale ale is distinctive and a real favorite), that's not their focus. They do lagers, wheat beers, and less-hoppy ales with great skill, and they make them exciting and interesting as well. Yesterday I sampled their International Exchange lager and Good Pils (humble name, this!), and both were subtly incredible.

Beyond the beer, there are some other great reasons to visit:

* Friendly staff with a great vibe. They clearly are enjoying their work and are fans of their own brewery.

* Great, comfortable space. It's inviting and easygoing.

* Dogs welcome inside!

* They don't do flights, but you can sample all of the beers at the counter.

* Lots of live music and activities.

If you are a beer nut, Bier definitely belongs high on your list to try. If you are looking for a good place to hang out with friends and have a sip of brew that will please connoisseurs and average drinkers alike, I do believe you will be pleased.",4/12/2017 21:12
454,G2QG0VlSErsOtX3_D2pKHQ,6cUt5rA5EY8-mH4q-v239Q,7clCBgNbd-x2Wj96lZ6Mjw,5,0,0,0,"Attended a comedy night last weekend and they were all hilarious, I had tears in my eyes at one point! I tried a couple of different beers before making my selection, and the bartender was very knowledgeable and helpful. I love that they are dog friendly and I can't wait to come back and bring my dog!! I would definitely suggest the comedy nights or any event they host, it was a great night!",1/17/2017 16:47
455,fDnCUJW7_pxa0HpyOcbyqg,2iS1vg5TYpV_iEiNC8osTg,7clCBgNbd-x2Wj96lZ6Mjw,4,2,0,0,"Such a cool microbrewery and tap room.  Bier is located in an unassuming strip mall on 65th St. just west of Binford.

The tap room is huge, and the tasting bar is all the way in the back.  Unfortunately (or fortunately depending on your point-of-view) the bar is tiny and can only accomodate about 10 people at a time.  This is good in a way because you get personalized attention from whoever is pouring your beers.  They will go out of their way to describe each beer they have on tap.   And describe they must because they usually have a prodigious number available at the time.  I think they had at least 10 the last time I was there.

They have no ""house beers"", meaning that if you find one you especially enjoy, you better fill a growler or two because it may not be available the next time you come.  They do try to have certain styles available all the time (i.e. lager, ale, etc.)",11/11/2011 16:29
456,b2skyEHGYiGWPLwXyUx4Kw,CMQ66mdfbGZkeU5K-KVOCw,7clCBgNbd-x2Wj96lZ6Mjw,4,1,0,1,"Great place, great beer.  Not much to the front, public area, but it's comfy.  A good number of beers always on tap, but they change every week.  Bier doesn't have a constant beer like Sun Light/Osiris.  Lighter beers on the right and stronger/bitter beers on the right (hope I remembered that correctly).  Passionate owner and co-workers (family).",2/11/2012 19:14
457,hL1jHR5zD2GNlwhTc2G_hQ,BDZch4oMbZbKW-Nd04jzbg,7clCBgNbd-x2Wj96lZ6Mjw,5,0,0,1,Great beer and phenomenal people. Highly recommended!,9/2/2016 12:21
458,SmxEwXDyco3Rzz3G_AqarQ,zOpj3lae5tUjKfSMWXkAoA,7clCBgNbd-x2Wj96lZ6Mjw,4,0,0,0,"Very good beer.  My friends and I enjoyed ourselves.  I especially like the banana and cloves beer.  SWEET and TASTY.

In the table was a bowl of fortune cookies.  The fortunes were hilarious.  Clearly the owners of Bier put a lot of thought into this.  I apologize for my group eating the entire bowl of cookies.  The fortunes were clever, funny - one in particular made my group totally lose it.

Thanks for the good time.",5/23/2015 20:45
459,9T_YvuxdAkAhlGqZDCcBgQ,kvo28LbPlA8nCjv0wCiMBQ,7clCBgNbd-x2Wj96lZ6Mjw,5,0,0,0,"We are obsessed with this brewery! The staff is friendly and the beer is GREAT. This was one of our stops on our Indy Brew Bus tour and probably one of our favorites. They have some of their staple beers, but also have seasonal ones too. Check their Facebook page for special events too!",11/25/2017 3:38
460,gj5maESwYMecQmjS0bwLhg,gCPfqjzqyUxJAuz4StqV5Q,7clCBgNbd-x2Wj96lZ6Mjw,5,3,0,3,"Let me start by saying that I am THRILLED that this brewery is so close to my house! The bier is done so well that it is hard to believe 3 young men are creating sure yummy goodness. But then again.... it's really not...
I have never been much of a fan of cream stouts or ale, so imagine my surprise when I walked out with a growler of one! We also brought home a growler of Belgian Dubbel, so very easy to drink that I am not sure it will make it past this evening. My other favorites were the Blond and the oatmeal stout. I hope they will be available when I return for my next refill.

The atmosphere here is laid back and friendly, the bier talk is great and the people pouring the bier are also those who make it, so ask questions.
Comfy sofas are available to relax in, and vinyl records are abundant, just pick what you would like to hear and pop it on the record player! I really like that touch! This is a dog friendly place and the sweet mascot will greet you when you walk in.
The website will keep you up to date on what is on tap, so check before you go if you are the picky type.... Adventurous type only need to check the hours!
Cheers!",2/26/2011 20:17
461,vDIm95RbThgq3A6ZWjhiPw,rrTl2iqNSY9cB27MMvLI9Q,7clCBgNbd-x2Wj96lZ6Mjw,5,0,0,2,"I always really enjoy the beers at Bier. They are well crafted and a good variety of styles are typically available. I must admit I miss the days when you could sample everything but I understand. I suggest you tag team your three samples so you can try more of the deliciousness. Then buy a pint (if you can, depending on the day) or at the very least a bullet. Be aware, they'll probably sell out of everything by Sunday.",4/29/2014 2:45
462,0-hA86XhEcGromx8-Z7rAg,RJ7AGvTjvZ0r3aP3VkoTJw,7clCBgNbd-x2Wj96lZ6Mjw,5,1,0,1,"My wife and I contacted Bier Brewery about two weeks prior to our wedding in hopes of obtaining about fifteen cases of their delicious beers for our big day.  I was connect with Ryan who worked quickly to help us get everything together in a very short period of time.  To make things easier for us since we were coming from out of state, they allowed us to pay over the phone at an incredible price point for craft beer and they also allowed a friend of ours to pick up the beer outside of their normal operating hours.  We could not have been happier with the service from Ryan and the rest of the Bier Brewery staff.  Thanks Bier Brewery for helping make our big day even better!!!",7/12/2017 18:05
463,YMG_Luy9jGz9jOkdknr6bg,Qi-J1O04WlIimglEOq2I0w,7clCBgNbd-x2Wj96lZ6Mjw,5,1,0,1,"This Brewery is awsome.
Taste is All !!

Tap will often change.
This has also become a pleasure to go to Tap room.

There is an amazing kind Beer.
I want the future to taste all of the beer here !!

I like very much !!",10/17/2016 21:14
464,2RuSmjmtV1ss_sEoSH2zpA,JyzhSu1yBlz1pRptnARk6Q,7clCBgNbd-x2Wj96lZ6Mjw,2,1,0,0,"The beer was as good as any other small brewery in town and I liked the atmosphere of their tap room. I was also impressed with the attentiveness of one of the staff that served my samples, answered my questions and filled my growlers. 

I was not impressed with another of the staff I talked to and asked about getting a keg filled. I was told they could, but it would be expensive because they didn't really have to--they would sell all their beer anyway. I would never tell one of my customers something is expensive because it's something I don't HAVE to do for them. After having this conversation, seeing their slogan, Come Taste Our Awesomeness, and other information on their website, I'm left with a bad taste in my mouth--arrogance.

11/17/11: In respone to Darren C.:
You didn't tell me you wouldn't fill my keg for sanitation reasons...you told me you wouldn't because ""We don't have to, we will sell [all our beer] anyway."" I'm a homebrewer and am aware of the importance of sanitation--I have had more than my share of spoiled batches. I would have been fine with that reason or just ""No, we don't fill kegs.""",6/10/2011 2:33
465,2nHApyBO8NjpV9Ji6asU4w,O2uWksBt7bBiMv1oZA8NXg,7clCBgNbd-x2Wj96lZ6Mjw,5,0,0,0,"Went here to enhance my local beer culture and might I say, these guys have it figured out. They focus on the craft of the beer and it shows. My wife and I tried all of their selection and they were all terrific! The flavor of each is unique and complex. It is not an overwhelming wall of flavor, but deep and rich. 

I wish I was still in the area so I could give them my money.

Looking forward to coming back to you guys and filling all 4 of my growlers!",3/25/2011 23:39
466,8s96Q5YDt69DvpjJQjM0BA,X2VCsVIlqF-EiXfmyLufcA,7clCBgNbd-x2Wj96lZ6Mjw,5,1,0,2,"Cozy little spot with good beer. We went on a Friday and there was live music which was great, a little loud for the space, but not out of control. I wish they had longer hours as there have been several times I wanted to go and they aren't open, but the hours are easy to find. I will definitely be back.",10/7/2016 13:44
467,T50cY4uW6YmK1jTgTeG9zA,clk385ygJaFUtRIT2M7yTw,7clCBgNbd-x2Wj96lZ6Mjw,4,0,0,1,"It is my opinion that Bier Brewery is one of the finest (if not THE finest) breweries in Indianapolis.  In a city that is flooded with breweries trying to make their mark, I can always count on a Bier brew to be delicious.  As much as I enjoy downing a pint (or three) of their sudsy goodness at a local bar, it surprises me that it took me so long to make my way to their Tap Room.  Honestly I only stopped by because I was making a trip to their neighbor Great Fermentations and decided to head inside on a recent Friday night.

Their tap room is set up for groups of nearly any reasonable size.  Couples will find seating as easily as groups of 8.  They have several tables with mismatched chairs and couches.  In the corner they even have a spot for some live music which we got to enjoy during our visit.  

Head to the back right corner and tell the workers if you've never been, because they will be happy to help you sample and select a good brew.  Beers are served in plastic cups, which I think could definitely be upgraded at some point since it felt a little cheap to me (but hey, no dishes to wash!).  Follow the staff recommendations, because they want to make you happy and provide you with something new!

All in all I have to say that I would come back again!  One thing that was a tad disappointing is the turnaround time for a keg.  There are some places in Indy that can have kegs waiting and can provide them the same day you call, but Bier asked for 48 hours to fill an order.  We decided to go elsewhere simply because they could fill our order faster.",1/22/2016 20:44
468,1KDKGGVPSr8p1spQCOZldw,0E-IU4qDXps1MHQhNZx6vA,7clCBgNbd-x2Wj96lZ6Mjw,5,0,0,3,"We recently entered a dish in a local cooking competition that featured the Fuggit Stout from Bier Brewery as one of the ingredients. We won the contest and the $500 prize that came along with it. 

Thanks, Bier!",11/26/2011 19:39
469,B4fP-lVEVcE9uNuMzdLr2g,pzJS7i3xtfK-Ez3C7qYZWg,7clCBgNbd-x2Wj96lZ6Mjw,5,1,0,1,Awesome and perfect!! Great staff and superb beir!!Having a great evening with Jeff & Tammy and Joshua & Mitch  !!!!!,3/11/2018 1:00
470,vQSEM5CNypUeqinvhs_wgg,-8MFxe8R7N5LddCVugqnZA,7clCBgNbd-x2Wj96lZ6Mjw,5,1,0,2,Really good beer. I like the idea they have comfy coaches so you can chill and have a beer.,1/26/2015 1:06
471,76Kf0FzA2vkldHKK2use2g,gxhwcx88f_oxUNN18n47UA,7clCBgNbd-x2Wj96lZ6Mjw,4,1,0,1,"I was here for the Brews & Boutiques event put on by Girls Pint Out and CityMoms. I loved the atmosphere in the tap room. The staff were friendly and helpful and of course the beer was fantastic. I had the PDR, stands for Pretty Damn Good, and it was exactly that!

Also a note on the event, it was a fun time for sure. A lot of great fashion trucks came out: Pretty Boho, Genie's Closet, retro 101, Bark Truck, Bizzy's Boutique and there was one more I forget the name of. Scratch food truck showed up to feed everyone. 

Money well spent on a couple unique clothing pieces and great beer!",4/25/2014 13:50
472,lxCaCL1ba9q2C7Ja8ix0_g,OrYaGPtwrdu2mIAOr5a0YA,7clCBgNbd-x2Wj96lZ6Mjw,4,0,0,0,"Decent beer, atmosphere is pretty chill, sometime too quite. Love that it's pet friendly inside!",9/8/2018 20:59
473,Y_WEz00GYnDC8BROLhOyWw,vtQLBiT20RdT_08vo39Nig,7clCBgNbd-x2Wj96lZ6Mjw,5,0,1,0,"These guys are working their ass off trying to keep up with demand.  Indy should feel real lucky to have this little gem.  This is a tasting room only, samples and growler fills only.  This is as fresh as beer as your gonna get, hands down.  

Darren and crew, you fuckin rock!",11/29/2012 2:58
474,WLG25MgwAsZ5Rbx6Oxrmeg,jRlSBIop9C99C3uPZ0HZUA,7clCBgNbd-x2Wj96lZ6Mjw,5,1,0,1,"I am truly a fan.  I have known Darren since he worked at the other end of the strip mall at Great Fermentations.  Now he has his own pico-brewery (I am not even sure it would qualify as a nano-brewery with his batch sizes, lol) yet he still loves talking about brewing with other homebrewers.  He still basically is one, his equipment just got a little bigger.  Darren and his crew have McGyvered the entire place.  He built the brewstand he uses, he built his own keg washer, he even engineered and built his own cooler rooms that you see.  The man has truly built the place from the ground up and considered every detail.

When I say he is a pico-brewer, I do not mean that disparagingly.  His super small batches of beer allow him to do things that most other brewers cannot due to scale.  He can control every detail.  He can make sure that everything that goes in is top quality.  His attention to detail and high level of skill shows through in his brews.  Even beer styles that I do not like I can try there and think ""Not my thing, but DAMN it is made well!""

Those small batches show his skill in other ways.  When you have tiny batches such as his, tiny errors show through in huge ways.  Multi-thousan gallon batches can hide errors.  When you brew less than a 100 gallons at a time even a few grams on some ingredients can make drastic changes.  The fact that he can consistently brew great beer in small quantities shows the skill of the brewers at Bier Brewery.

And seriously, who doesn't love walking into a place and being greeted by a dog??  :)",5/10/2012 18:17
475,Lg8oa9mbfy-9nboLvJz9dg,pUCxAvF8uhx2eusz1OjlxA,7clCBgNbd-x2Wj96lZ6Mjw,5,2,0,3,"BEST local beer in Indy!
This quaint family-owned joint has quite a range of options on the ever changing Bier Board. They are dog-friendly & HUGE supporters of the Indy Fuel. Although they don't offer food, you are welcome to bring your own & hang out on the comfy couches or around a table with friends. Wednesday night's are $4 Pint night & Thursdays are Euchre night. Bring your own growler or buy one of their own with their clever design, but trust, you will want to take home some of this liquid gold.",1/27/2016 23:19
476,5zJF7eQR17GwhRDM_kZ5TA,#NAME?,7clCBgNbd-x2Wj96lZ6Mjw,4,0,0,0,"This brewery is our favorite in Indy! They always have several beers that I like, and I'm pretty picky. The atmosphere is neat and eclectic, too. 

Their artwork on the chalkboard is always amazing, and I spend half my time looking at it. 

Giving it 4 stars out of 5 because the staff is friendly, but sometimes in their own little world.",1/2/2015 15:10
477,4lFfuYKLy6Sj0Maxy-7OgQ,Op-cYCn71IJiIfx1IVjAwA,7clCBgNbd-x2Wj96lZ6Mjw,5,2,0,0,Awesome spot! They have at least 9 rotating taps at any given time. The don't do flights but give as many free samples as you want in order for you to try and find something you may like. I had been told their ESB was one of the best around and they were right. It's delicious! This place is a must!!,12/3/2016 21:39
478,DfVl_5if2w4lvMCnsFbByA,6l7Y-pCJGXknGJSkXdgiMg,7clCBgNbd-x2Wj96lZ6Mjw,4,1,0,0,"The beer here is simply phenomenal. The rotating selection makes it a weekly event that you look forward to- I have never been disappointed with anything I have tried. Even things you don't care for are done so well that you end up liking them here. Jerry is really helpful, they have great customer relations, and there is always a crowd. The only downside is the amount that they can brew- get there early. They sell out by Sunday almost every week and aren't yet on tap anywhere (much to my dismay). But this place is amazing. The Belgium Blonde and any of their dark brews are a tongue-pleasing experience.",7/11/2011 15:47
479,vb88DfPr-NkaWpbVvUb_PA,zhgge172y5EE_U6_3h68ug,7clCBgNbd-x2Wj96lZ6Mjw,4,1,0,1,"I don't always like their beers, mainly because I'm not necessarily a fan of all the styles of beer that they brew here, but I do recognize that this place has the best execution of the things they brew. In other words, while I may not like everything they serve, they do it all well. 

Some of my favorites here include their coffee porter and their pumpkin ale (the best pumpkin offering in the city). I recently also had their pumpkin porter which was amazing.

I really like their space as well, but I find the tasting bar to be too small and getting served (or even bellying up to the bar) can sometimes be a challenge. It's also disappointing that you can't always get a pint of beer here. That only happens when there's a food truck out front. I'd really love to have a pint and sit in the taproom, but more often than not, the space goes unused.",12/3/2013 3:23
480,9g8CBHPAhw4uVtcHU4s-RA,GMTzCN-Ggqeh1AtxL2u8jw,7clCBgNbd-x2Wj96lZ6Mjw,2,1,0,0,"Plastic cups. I paid $5 to drink out of a plastic cup, indoors. Growler prices are too high as well. The beers are an 8/10 and I'd probably enjoy it from the many other bars and taverns that serve it on tap throughout Indianapolis, but the service at the Bier Brewery is unenthusiastic. The two times I have come in I was treated as a burden.",8/17/2014 14:16
481,Pzy9mXfpZw-Mo7gmdgTbCw,S6AbOX3mxAl0kimWLbtI9w,7clCBgNbd-x2Wj96lZ6Mjw,5,0,1,0,"WOW!  Their beer is so amazing that I'm not sure I can rave enough about it!  Lately I've been getting bored with beer (I know, crazy), but the Bier Brewery revived my love of beer.  The have about 8 rotating beer (err.. bier) taps, and you can sample all of them.  My favorites were the Belgium Triple, Mint Chocolate Stout, and Winter Porter.  They also had a Wheat, Red, and an IPA, which were very good.  All of the beers were perfectly balanced with subtle but delicious and interesting flavor. Most beers are $12 per growler, $15 for a few with a higher alcohol content.  Go there.  Now.  Or don't and leave more for me!",1/24/2011 2:54
482,VDYZraPGvvYL3iQi5Pr3-A,Ys3tAuqdOd6ZbONIg2AjJQ,7clCBgNbd-x2Wj96lZ6Mjw,5,0,0,0,"As a beer enthusiast, Bier has established a great atmosphere, helpful staff, and delicious beer! My first adventure to Bier included multiple tastings of their rotated brews and a friendly and helpful staff. (I apologize for not remembering the names of the individuals but thank you for the growler box and your hospitality.)

With beer being my favorite thing in the world, they also have number two: a record player. If you want to sample some great beer, lounge with some friends, and get a growler to go, Bier is a great place to go. I love that they mainly just provided samples and continue to capture the community feel to their establishment. Thank you for coming to the neighborhood.",1/22/2013 18:39
483,OODMLLPdazmoOINF_cH_hw,agN9sGQgbEdp1aUlE7HsVw,7clCBgNbd-x2Wj96lZ6Mjw,5,0,0,0,"Ambiance is industrial chic, service can be a bit lacking on Fridays (they really need a bigger bar area and more staff) but if you go in there on a Wednesday expect to have a good conversation about beer. Good variety they tend to have 6 to 8 beers for sampling at all times. The variety goes from wheat beers up to some very nice porters and beyond.  They don't have any food but if your lucky there might be a food truck there on a Friday. The prices are kind of high from 12-17 dollars for a growler but they do sell half growlers that they fill for half price. Overall I'm glad to have this brewery in Indy.",1/10/2013 0:39
484,9Es5vkkt6E3L1_FPD7yNag,KhHwhL89YnbEw8RNM03C4A,7clCBgNbd-x2Wj96lZ6Mjw,5,1,0,1,Live music on Friday night.  Having a pint of chinook a licious.  This is becoming my favorite bar.,6/19/2015 23:05
485,0_-4QMqKf7kyNP02UMvGfQ,RI7WTHNnOB8P-in9DoAAoQ,7clCBgNbd-x2Wj96lZ6Mjw,5,1,1,1,luv this place - just might be THE best local brewery. great atmosphere in tap room + dog friendly to boot! luv their germanized names & am continuously amused by their insistence to hoosierize the pronunciation of every one of them ;),1/23/2017 14:03
486,#NAME?,_741hodKbh1NEi68JcHOaQ,7clCBgNbd-x2Wj96lZ6Mjw,5,0,0,0,Beer is really good. The staff wad amazing. I got a growler of their Rye IPA. Its a darker IPA and is probably the best IPA I've ever tasted.,10/13/2011 1:07
487,_BViHWWPKha9sgveZnUJww,fZ_9Na3EuwqN1I9x24vcSg,7clCBgNbd-x2Wj96lZ6Mjw,4,4,0,3,"Top reasons why I keep coming back to Bier Brewery in no particular order! 

1.A fresh spanking new tap list comes out every Wednesday so there is always something new to try. 

2.If desired, line um up and sample each style. I must warn you this may make it challenging to pick just one. Well played Bier, now I must purchase two growler fills ...not a bad thing!

3.Bier is dog friendly!

4. PDG is so Pretty Darn Good it became my gateway IPA leading me to new hoppy adventures!

5. DFG IPA, Belgian Dubbel, Special K Kolsch 

6. Seasonals - Marzen, Pumpkin Ale, Pumpkin Porter, Chocolate Mint Stout 

7. As a aspiring metalsmith I appreciate the metalwork represented here.

8.Great Fermentations is right around the corner. There you can find extract kits of similar Bier styles to brew at home.  

9.Their beer is consistently exceptional and award winning! In fact, they just won a Silver medal at GABF for their Sanitarium.",10/9/2014 18:22
488,NajrMlUSvHwY335KT9Igkg,#NAME?,7clCBgNbd-x2Wj96lZ6Mjw,5,5,0,0,"So as to not be redundant with all the other great, long reviews people have written, I will keep this short and sweet.

- This is the best beer in town.
- The staff is friendly and go above and beyond to help
- The bathroom was very clean
- They do NOT serve pints here, likely due to our goofy liquor laws, but they happily serve samples of all the styles they have on tap
- The prices for a growler fill ranged from $10 - $14 when I was there on Friday.
- Those prices are totally worth it.",11/20/2011 17:37
489,wJDII9t1w6f8aBNyTGzHow,6nrYMDnfPl1lESOfCZjyxA,7clCBgNbd-x2Wj96lZ6Mjw,5,2,0,4,"Bier Brewery has made an IPA believer out of my hop-averse husband, so I'm giving them 5 stars! 

We wandered in one weekend in July as part of our ""every brewery in Indianapolis"" tour (because it's good to have goals, right?) and got samples of all their brews. Unlike a lot of places, you can get a little sample taste of each beer they have on tap gratis. Nice!

They have several permanent beers, as well as rotating taps that change weekly. The IPA, according to my husband, was ""not too bitter, and well blended"". PDG (Pretty Damn Good) ale definitely lives up to its name, and the Weizengoot has a really nice array of flavors. 

We went home with a growler of the rotating tap IPA (praise the Lord for small miracles!) and a hankering to come back soon for more.",8/4/2014 15:16
490,lrOUUqDDK5NQkW-ayzLWsg,t2LoCqGXkr5mPtu2a336SA,7clCBgNbd-x2Wj96lZ6Mjw,4,4,0,3,"Beer sampling in the 'burbs! What's not to like about that?

Bier Brewery is one of Indy's newer microbreweries situated on the outskirts of town, which is definitely worth the drive and visit. I stopped by about an hour before closing, which was more than enough time to chat with the servers, learn about the brewery and, of course, sample some product. Oh, and the samples (no pints) are free. Woo Hoo! 

Granted, they aren't the typical 3-4 oz., but if your goal (like mine) is to try a little of everything, they were the perfect sampling sizes for nine different pours. Most of the current brews were lighter in color and flavor with nothing on the dark side, although one of the girls told me they can and have brewed up to 100 different varieties and their tap list rotates constantly...what!? Very impressive.

After enjoying their current lineup, I walked around the relaxed tap room, decked out with couches and lounging chairs. Oh, and if you want further proof that Bier is about quality in addition to quantity, make sure you check out their wall of fame, covered in numerous awards and ribbons from various brewing competitions, including the Great American Beer Festival. 

Just like one of their self-proclaimed/named brews, PDG, this place is pretty damn good. 'Nuff said. 4.5 Stars.",2/16/2014 22:53
